Congress,YearRange,SessionBegan,SessionEnded,LastName,FirstMiddleName,,StateOrTerritory,Party,Service,Group
111,(2009-2011),2009,2011,RICHARDSON, Laura,https://history.house.gov/People/Detail/20805,CA,Democrat,House,Black
111,(2009-2011),2009,2011,RUSH, Bobby L.,https://history.house.gov/People/Detail/20721,IL,Democrat,House,Black
111,(2009-2011),2009,2011,SCOTT, David,https://history.house.gov/People/Detail/22574,GA,Democrat,House,Black
111,(2009-2011),2009,2011,SCOTT, Robert C.,https://history.house.gov/People/Detail/21368,VA,Democrat,House,Black
111,(2009-2011),2009,2011,THOMPSON, Bennie,https://history.house.gov/People/Detail/22870,MS,Democrat,House,Black
111,(2009-2011),2009,2011,TOWNS, Edolphus,https://history.house.gov/People/Detail/23035,NY,Democrat,House,Black
111,(2009-2011),2009,2011,WATERS, Maxine,https://history.house.gov/People/Detail/23438,CA,Democrat,House,Black
111,(2009-2011),2009,2011,WATSON, Diane Edith,https://history.house.gov/People/Detail/24171,CA,Democrat,House,Black
111,(2009-2011),2009,2011,WATT, Melvin L.,https://history.house.gov/People/Detail/23463,NC,Democrat,House,Black
112,(2011-2013),2011,2013,BASS, Karen,https://history.house.gov/People/Detail/10433,CA,Democrat,House,Black
112,(2011-2013),2011,2013,BISHOP, Sanford Dixon Jr.,https://history.house.gov/People/Detail/7697,GA,Democrat,House,Black
112,(2011-2013),2011,2013,BROWN, Corrine,https://history.house.gov/People/Detail/7695,FL,Democrat,House,Black
112,(2011-2013),2011,2013,BUTTERFIELD, George Kenneth Jr. (G. K.),https://history.house.gov/People/Detail/10401,NC,Democrat,House,Black
112,(2011-2013),2011,2013,CARSON, Andre,https://history.house.gov/People/Detail/11806,IN,Democrat,House,Black
112,(2011-2013),2011,2013,CHRISTENSEN, Donna Marie,https://history.house.gov/People/Detail/10930,VI,Democrat,House,Black
112,(2011-2013),2011,2013,CLARKE, Hansen,https://history.house.gov/People/Detail/11827,MI,Democrat,House,Black
112,(2011-2013),2011,2013,CLARKE, Yvette Diane,https://history.house.gov/People/Detail/11798,NY,Democrat,House,Black
112,(2011-2013),2011,2013,CLAY, William Lacy Jr.,https://history.house.gov/People/Detail/11766,MO,Democrat,House,Black
112,(2011-2013),2011,2013,CLEAVER, Emanuel II,https://history.house.gov/People/Detail/11786,MO,Democrat,House,Black
112,(2011-2013),2011,2013,CLYBURN, James Enos,https://history.house.gov/People/Detail/11119,SC,Democrat,House,Black
112,(2011-2013),2011,2013,CONYERS, John Jr.,https://history.house.gov/People/Detail/11348,MI,Democrat,House,Black
112,(2011-2013),2011,2013,CUMMINGS, Elijah Eugene,https://history.house.gov/People/Detail/11684,MD,Democrat,House,Black
112,(2011-2013),2011,2013,DAVIS, Danny K.,https://history.house.gov/People/Detail/11949,IL,Democrat,House,Black
112,(2011-2013),2011,2013,EDWARDS, Donna F.,https://history.house.gov/People/Detail/12961,MD,Democrat,House,Black
112,(2011-2013),2011,2013,ELLISON, Keith,https://history.house.gov/People/Detail/12957,MN,Democrat,House,Black
112,(2011-2013),2011,2013,FATTAH, Chaka,https://history.house.gov/People/Detail/13018,PA,Democrat,House,Black
112,(2011-2013),2011,2013,FUDGE, Marcia L.,https://history.house.gov/People/Detail/13557,OH,Democrat,House,Black
112,(2011-2013),2011,2013,GREEN, Al,https://history.house.gov/People/Detail/14265,TX,Democrat,House,Black
112,(2011-2013),2011,2013,HASTINGS, Alcee Lamar,https://history.house.gov/People/Detail/14683,FL,Democrat,House,Black
112,(2011-2013),2011,2013,JACKSON, Jesse L. Jr.,https://history.house.gov/People/Detail/16055,IL,Democrat,House,Black
112,(2011-2013),2011,2013,JACKSON LEE, Sheila,https://history.house.gov/People/Detail/15730,TX,Democrat,House,Black
112,(2011-2013),2011,2013,JOHNSON, Eddie Bernice,https://history.house.gov/People/Detail/15852,TX,Democrat,House,Black
112,(2011-2013),2011,2013,JOHNSON, Hank,https://history.house.gov/People/Detail/16065,GA,Democrat,House,Black
112,(2011-2013),2011,2013,LEE, Barbara,https://history.house.gov/People/Detail/17282,CA,Democrat,House,Black
112,(2011-2013),2011,2013,LEWIS, John R.,https://history.house.gov/People/Detail/16948,GA,Democrat,House,Black
112,(2011-2013),2011,2013,MEEKS, Gregory W.,https://history.house.gov/People/Detail/18747,NY,Democrat,House,Black
112,(2011-2013),2011,2013,MOORE, Gwendolynne S. (Gwen),https://history.house.gov/People/Detail/18792,WI,Democrat,House,Black
112,(2011-2013),2011,2013,NORTON, Eleanor Holmes,https://history.house.gov/People/Detail/19016,DC,Democrat,House,Black
112,(2011-2013),2011,2013,PAYNE, Donald Milford 25,https://history.house.gov/People/Detail/19459,NJ,Democrat,House,Black
112,(2011-2013),2011,2013,PAYNE, Donald Jr.,https://history.house.gov/People/Detail/15032387602,NJ,Democrat,House,Black
112,(2011-2013),2011,2013,RANGEL, Charles B.,https://history.house.gov/People/Detail/20144,NY,Democrat,House,Black
112,(2011-2013),2011,2013,RICHARDSON, Laura,https://history.house.gov/People/Detail/20805,CA,Democrat,House,Black
112,(2011-2013),2011,2013,RICHMOND, Cedric,https://history.house.gov/People/Detail/20816,LA,Democrat,House,Black
112,(2011-2013),2011,2013,RUSH, Bobby L.,https://history.house.gov/People/Detail/20721,IL,Democrat,House,Black
112,(2011-2013),2011,2013,SCOTT, David,https://history.house.gov/People/Detail/22574,GA,Democrat,House,Black
112,(2011-2013),2011,2013,SCOTT, Robert C.,https://history.house.gov/People/Detail/21368,VA,Democrat,House,Black
112,(2011-2013),2011,2013,SCOTT, Tim 26,https://history.house.gov/People/Detail/22623,SC,Republican,House,Black
112,(2011-2013),2011,2013,SEWELL, Terri,https://history.house.gov/People/Detail/22624,AL,Democrat,House,Black
112,(2011-2013),2011,2013,THOMPSON, Bennie,https://history.house.gov/People/Detail/22870,MS,Democrat,House,Black
112,(2011-2013),2011,2013,TOWNS, Edolphus,https://history.house.gov/People/Detail/23035,NY,Democrat,House,Black
112,(2011-2013),2011,2013,WATERS, Maxine,https://history.house.gov/People/Detail/23438,CA,Democrat,House,Black
112,(2011-2013),2011,2013,WATT, Melvin L.,https://history.house.gov/People/Detail/23463,NC,Democrat,House,Black
112,(2011-2013),2011,2013,WEST, Allen,https://history.house.gov/People/Detail/24194,FL,Republican,House,Black
112,(2011-2013),2011,2013,WILSON, Frederica,https://history.house.gov/People/Detail/24196,FL,Democrat,House,Black
113,(2013-2015),2013,2015,ADAMS, Alma 27,https://history.house.gov/People/Detail/15032409256,NC,Democrat,House,Black
113,(2013-2015),2013,2015,BASS, Karen,https://history.house.gov/People/Detail/10433,CA,Democrat,House,Black
113,(2013-2015),2013,2015,BEATTY, Joyce,https://history.house.gov/People/Detail/15032386867,OH,Democrat,House,Black
113,(2013-2015),2013,2015,BISHOP, Sanford Dixon Jr.,https://history.house.gov/People/Detail/7697,GA,Democrat,House,Black
113,(2013-2015),2013,2015,BOOKER, Cory Anthony,https://history.house.gov/People/Detail/15032398446,NJ,Democrat,Senate,Black
113,(2013-2015),2013,2015,BROWN, Corrine,https://history.house.gov/People/Detail/7695,FL,Democrat,House,Black
113,(2013-2015),2013,2015,BUTTERFIELD, George Kenneth Jr. (G. K.),https://history.house.gov/People/Detail/10401,NC,Democrat,House,Black
113,(2013-2015),2013,2015,CARSON, Andre,https://history.house.gov/People/Detail/11806,IN,Democrat,House,Black
113,(2013-2015),2013,2015,CHRISTENSEN, Donna Marie,https://history.house.gov/People/Detail/10930,VI,Democrat,House,Black
113,(2013-2015),2013,2015,CLARKE, Yvette Diane,https://history.house.gov/People/Detail/11798,NY,Democrat,House,Black
113,(2013-2015),2013,2015,CLAY, William Lacy Jr.,https://history.house.gov/People/Detail/11766,MO,Democrat,House,Black
113,(2013-2015),2013,2015,CLEAVER, Emanuel II,https://history.house.gov/People/Detail/11786,MO,Democrat,House,Black
113,(2013-2015),2013,2015,CLYBURN, James Enos,https://history.house.gov/People/Detail/11119,SC,Democrat,House,Black
113,(2013-2015),2013,2015,CONYERS, John Jr.,https://history.house.gov/People/Detail/11348,MI,Democrat,House,Black
113,(2013-2015),2013,2015,COWAN, William (Mo) 28,https://history.house.gov/People/Detail/15032391920,MA,Democrat,Senate,Black
113,(2013-2015),2013,2015,CUMMINGS, Elijah Eugene,https://history.house.gov/People/Detail/11684,MD,Democrat,House,Black
113,(2013-2015),2013,2015,DAVIS, Danny K.,https://history.house.gov/People/Detail/11949,IL,Democrat,House,Black
113,(2013-2015),2013,2015,EDWARDS, Donna F.,https://history.house.gov/People/Detail/12961,MD,Democrat,House,Black
113,(2013-2015),2013,2015,ELLISON, Keith,https://history.house.gov/People/Detail/12957,MN,Democrat,House,Black
113,(2013-2015),2013,2015,FATTAH, Chaka,https://history.house.gov/People/Detail/13018,PA,Democrat,House,Black
113,(2013-2015),2013,2015,FUDGE, Marcia L.,https://history.house.gov/People/Detail/13557,OH,Democrat,House,Black
113,(2013-2015),2013,2015,GREEN, Al,https://history.house.gov/People/Detail/14265,TX,Democrat,House,Black
113,(2013-2015),2013,2015,HASTINGS, Alcee Lamar,https://history.house.gov/People/Detail/14683,FL,Democrat,House,Black
113,(2013-2015),2013,2015,HORSFORD, Steven,https://history.house.gov/People/Detail/15032387263,NV,Democrat,House,Black
113,(2013-2015),2013,2015,JACKSON LEE, Sheila,https://history.house.gov/People/Detail/15730,TX,Democrat,House,Black
113,(2013-2015),2013,2015,JEFFRIES, Hakeem,https://history.house.gov/People/Detail/15032387302,NY,Democrat,House,Black
113,(2013-2015),2013,2015,JOHNSON, Eddie Bernice,https://history.house.gov/People/Detail/15852,TX,Democrat,House,Black
113,(2013-2015),2013,2015,JOHNSON, Hank,https://history.house.gov/People/Detail/16065,GA,Democrat,House,Black
113,(2013-2015),2013,2015,KELLY, Robin L. 29,https://history.house.gov/People/Detail/15032393262,IL,Democrat,House,Black
113,(2013-2015),2013,2015,LEE, Barbara,https://history.house.gov/People/Detail/17282,CA,Democrat,House,Black
113,(2013-2015),2013,2015,LEWIS, John R.,https://history.house.gov/People/Detail/16948,GA,Democrat,House,Black
113,(2013-2015),2013,2015,MEEKS, Gregory W.,https://history.house.gov/People/Detail/18747,NY,Democrat,House,Black
113,(2013-2015),2013,2015,MOORE, Gwendolynne S. (Gwen),https://history.house.gov/People/Detail/18792,WI,Democrat,House,Black
113,(2013-2015),2013,2015,NORTON, Eleanor Holmes,https://history.house.gov/People/Detail/19016,DC,Democrat,House,Black
113,(2013-2015),2013,2015,PAYNE, Donald Jr.,https://history.house.gov/People/Detail/15032387602,NJ,Democrat,House,Black
113,(2013-2015),2013,2015,RANGEL, Charles B.,https://history.house.gov/People/Detail/20144,NY,Democrat,House,Black
113,(2013-2015),2013,2015,RICHMOND, Cedric,https://history.house.gov/People/Detail/20816,LA,Democrat,House,Black
113,(2013-2015),2013,2015,RUSH, Bobby L.,https://history.house.gov/People/Detail/20721,IL,Democrat,House,Black
113,(2013-2015),2013,2015,SCOTT, David,https://history.house.gov/People/Detail/22574,GA,Democrat,House,Black
113,(2013-2015),2013,2015,SCOTT, Robert C.,https://history.house.gov/People/Detail/21368,VA,Democrat,House,Black
113,(2013-2015),2013,2015,SCOTT, Tim,https://history.house.gov/People/Detail/22623,SC,Republican,Senate,Black
113,(2013-2015),2013,2015,SEWELL, Terri,https://history.house.gov/People/Detail/22624,AL,Democrat,House,Black
113,(2013-2015),2013,2015,THOMPSON, Bennie,https://history.house.gov/People/Detail/22870,MS,Democrat,House,Black
113,(2013-2015),2013,2015,VEASEY, Marc,https://history.house.gov/People/Detail/15032387821,TX,Democrat,House,Black
113,(2013-2015),2013,2015,WATERS, Maxine,https://history.house.gov/People/Detail/23438,CA,Democrat,House,Black
113,(2013-2015),2013,2015,WATT, Melvin L.,https://history.house.gov/People/Detail/23463,NC,Democrat,House,Black
113,(2013-2015),2013,2015,WILSON, Frederica,https://history.house.gov/People/Detail/24196,FL,Democrat,House,Black
114,(2015-2017),2015,2017,ADAMS, Alma,https://history.house.gov/People/Detail/15032409256,NC,Democrat,House,Black
114,(2015-2017),2015,2017,BASS, Karen,https://history.house.gov/People/Detail/10433,CA,Democrat,House,Black
114,(2015-2017),2015,2017,BEATTY, Joyce,https://history.house.gov/People/Detail/15032386867,OH,Democrat,House,Black
114,(2015-2017),2015,2017,BISHOP, Sanford Dixon Jr.,https://history.house.gov/People/Detail/7697,GA,Democrat,House,Black
114,(2015-2017),2015,2017,BOOKER, Cory Anthony,https://history.house.gov/People/Detail/15032398446,NJ,Democrat,Senate,Black
114,(2015-2017),2015,2017,BROWN, Corrine,https://history.house.gov/People/Detail/7695,FL,Democrat,House,Black
114,(2015-2017),2015,2017,BUTTERFIELD, George Kenneth Jr. (G. K.),https://history.house.gov/People/Detail/10401,NC,Democrat,House,Black
114,(2015-2017),2015,2017,CARSON, Andre,https://history.house.gov/People/Detail/11806,IN,Democrat,House,Black
114,(2015-2017),2015,2017,CLARKE, Yvette Diane,https://history.house.gov/People/Detail/11798,NY,Democrat,House,Black
114,(2015-2017),2015,2017,CLAY, William Lacy Jr.,https://history.house.gov/People/Detail/11766,MO,Democrat,House,Black
114,(2015-2017),2015,2017,CLEAVER, Emanuel II,https://history.house.gov/People/Detail/11786,MO,Democrat,House,Black
114,(2015-2017),2015,2017,CLYBURN, James Enos,https://history.house.gov/People/Detail/11119,SC,Democrat,House,Black
114,(2015-2017),2015,2017,CONYERS, John Jr.,https://history.house.gov/People/Detail/11348,MI,Democrat,House,Black
114,(2015-2017),2015,2017,CUMMINGS, Elijah Eugene,https://history.house.gov/People/Detail/11684,MD,Democrat,House,Black
114,(2015-2017),2015,2017,DAVIS, Danny K.,https://history.house.gov/People/Detail/11949,IL,Democrat,House,Black
114,(2015-2017),2015,2017,EDWARDS, Donna F.,https://history.house.gov/People/Detail/12961,MD,Democrat,House,Black
114,(2015-2017),2015,2017,ELLISON, Keith,https://history.house.gov/People/Detail/12957,MN,Democrat,House,Black
114,(2015-2017),2015,2017,EVANS, Dwight 30,https://history.house.gov/People/Detail/15032440007,PA,Democrat,House,Black
114,(2015-2017),2015,2017,FATTAH, Chaka 31,https://history.house.gov/People/Detail/13018,PA,Democrat,House,Black
114,(2015-2017),2015,2017,FUDGE, Marcia L.,https://history.house.gov/People/Detail/13557,OH,Democrat,House,Black
114,(2015-2017),2015,2017,GREEN, Al,https://history.house.gov/People/Detail/14265,TX,Democrat,House,Black
114,(2015-2017),2015,2017,HASTINGS, Alcee Lamar,https://history.house.gov/People/Detail/14683,FL,Democrat,House,Black
114,(2015-2017),2015,2017,HURD, William Ballard,https://history.house.gov/People/Detail/15032409812,TX,Republican,House,Black
114,(2015-2017),2015,2017,JACKSON LEE, Sheila,https://history.house.gov/People/Detail/15730,TX,Democrat,House,Black
114,(2015-2017),2015,2017,JEFFRIES, Hakeem,https://history.house.gov/People/Detail/15032387302,NY,Democrat,House,Black
114,(2015-2017),2015,2017,JOHNSON, Eddie Bernice,https://history.house.gov/People/Detail/15852,TX,Democrat,House,Black
114,(2015-2017),2015,2017,JOHNSON, Hank,https://history.house.gov/People/Detail/16065,GA,Democrat,House,Black
114,(2015-2017),2015,2017,KELLY, Robin L.,https://history.house.gov/People/Detail/15032393262,IL,Democrat,House,Black
114,(2015-2017),2015,2017,LAWRENCE, Brenda L.,https://history.house.gov/People/Detail/15032411198,MI,Democrat,House,Black
114,(2015-2017),2015,2017,LEE, Barbara,https://history.house.gov/People/Detail/17282,CA,Democrat,House,Black
114,(2015-2017),2015,2017,LEWIS, John R.,https://history.house.gov/People/Detail/16948,GA,Democrat,House,Black
114,(2015-2017),2015,2017,LOVE, Ludmya Bourdeau (Mia),https://history.house.gov/People/Detail/15032411201,UT,Republican,House,Black
114,(2015-2017),2015,2017,MEEKS, Gregory W.,https://history.house.gov/People/Detail/18747,NY,Democrat,House,Black
114,(2015-2017),2015,2017,MOORE, Gwendolynne S. (Gwen),https://history.house.gov/People/Detail/18792,WI,Democrat,House,Black
114,(2015-2017),2015,2017,NORTON, Eleanor Holmes,https://history.house.gov/People/Detail/19016,DC,Democrat,House,Black
114,(2015-2017),2015,2017,PAYNE, Donald Jr.,https://history.house.gov/People/Detail/15032387602,NJ,Democrat,House,Black
114,(2015-2017),2015,2017,PLASKETT, Stacey E.,https://history.house.gov/People/Detail/15032410230,VI,Democrat,House,Black
114,(2015-2017),2015,2017,RANGEL, Charles B.,https://history.house.gov/People/Detail/20144,NY,Democrat,House,Black
114,(2015-2017),2015,2017,RICHMOND, Cedric,https://history.house.gov/People/Detail/20816,LA,Democrat,House,Black
114,(2015-2017),2015,2017,RUSH, Bobby L.,https://history.house.gov/People/Detail/20721,IL,Democrat,House,Black
114,(2015-2017),2015,2017,SCOTT, David,https://history.house.gov/People/Detail/22574,GA,Democrat,House,Black
114,(2015-2017),2015,2017,SCOTT, Robert C.,https://history.house.gov/People/Detail/21368,VA,Democrat,House,Black
114,(2015-2017),2015,2017,SCOTT, Tim,https://history.house.gov/People/Detail/22623,SC,Republican,Senate,Black
114,(2015-2017),2015,2017,SEWELL, Terri,https://history.house.gov/People/Detail/22624,AL,Democrat,House,Black
114,(2015-2017),2015,2017,THOMPSON, Bennie,https://history.house.gov/People/Detail/22870,MS,Democrat,House,Black
114,(2015-2017),2015,2017,VEASEY, Marc,https://history.house.gov/People/Detail/15032387821,TX,Democrat,House,Black
114,(2015-2017),2015,2017,WATERS, Maxine,https://history.house.gov/People/Detail/23438,CA,Democrat,House,Black
114,(2015-2017),2015,2017,WATSON COLEMAN, Bonnie,https://history.house.gov/People/Detail/15032409972,NJ,Democrat,House,Black
114,(2015-2017),2015,2017,WILSON, Frederica,https://history.house.gov/People/Detail/24196,FL,Democrat,House,Black
115,(2017-2019),2017,2019,ADAMS, Alma,https://history.house.gov/People/Detail/15032409256,NC,Democrat,House,Black
115,(2017-2019),2017,2019,BASS, Karen,https://history.house.gov/People/Detail/10433,CA,Democrat,House,Black
115,(2017-2019),2017,2019,BEATTY, Joyce,https://history.house.gov/People/Detail/15032386867,OH,Democrat,House,Black
